Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,Quantity,Unit_Selling_Price,Unit_Profit,Total_Profit
9643,2022-10-31,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10002780,6,418.0,18.0,108.0
9644,2023-02-27,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10004495,2,470.4,10.399999999999977,20.799999999999955
9645,2023-11-08,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Technology,Accessories,TEC-AC-10002006,7,86.4,16.400000000000006,114.80000000000004
9646,2022-02-25,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Storage,OFF-ST-10002485,2,39.2,-0.7999999999999972,-1.5999999999999943
9647,2022-01-19,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Binders,OFF-BI-10000778,2,68.6,-1.4000000000000057,-2.8000000000000114
9648,2022-04-05,Standard Class,Consumer,United States,Coon Rapids,Minnesota,55433,Central,Office Supplies,Storage,OFF-ST-10000877,4,211.2,1.1999999999999886,4.7999999999999545
9649,2022-09-14,Standard Class,Consumer,United States,Coon Rapids,Minnesota,55433,Central,Technology,Phones,TEC-PH-10002103,3,271.6,31.600000000000023,94.80000000000007
9650,2023-09-07,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Bookcases,FUR-BO-10002213,8,3341.8,341.8000000000002,2734.4000000000015
9651,2022-08-16,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10004269,9,38.0,8.0,72.0
9652,2023-01-30,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Appliances,OFF-AP-10000055,2,57.0,7.0,14.0
9653,2022-07-16,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10002937,6,570.0,20.0,120.0
9654,2022-07-02,Standard Class,Home Office,United States,Tucson,Arizona,85705,West,Technology,Accessories,TEC-AC-10001874,2,95.0,5.0,10.0
9655,2022-12-21,Standard Class,Home Office,United States,Tucson,Arizona,85705,West,Office Supplies,Binders,OFF-BI-10004506,2,0.0,0.0,0.0
9656,2023-08-17,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10001876,3,96.0,6.0,18.0
9657,2023-03-21,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003355,1,0.0,0.0,0.0
9658,2023-06-01,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003876,4,9.6,-0.40000000000000036,-1.6000000000000014
9659,2022-02-20,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10004983,4,568.4,98.39999999999998,393.5999999999999
9660,2023-07-24,Second Class,Consumer,United States,Pomona,California,91767,West,Office Supplies,Labels,OFF-LA-10001982,5,19.4,-0.6000000000000014,-3.000000000000007
9661,2023-01-22,Standard Class,Home Office,United States,Santa Barbara,California,93101,West,Technology,Phones,TEC-PH-10001459,9,2899.2,179.19999999999982,1612.7999999999984
9662,2022-02-23,Standard Class,Home Office,United States,Santa Barbara,California,93101,West,Technology,Accessories,TEC-AC-10002134,2,29.4,-0.6000000000000014,-1.2000000000000028
9663,2022-01-01,Standard Class,Home Office,United States,Santa Barbara,California,93101,West,Technology,Phones,TEC-PH-10001760,3,456.0,26.0,78.0
9664,2023-11-18,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10001511,3,186.2,26.19999999999999,78.59999999999997
9665,2022-08-16,Same Day,Corporate,United States,Riverside,California,92503,West,Office Supplies,Paper,OFF-PA-10003953,2,9.8,-0.1999999999999993,-0.3999999999999986
9666,2022-06-15,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10003268,3,115.2,15.200000000000003,45.60000000000001
9667,2022-02-03,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10001847,3,9.7,-0.3000000000000007,-0.9000000000000021
9668,2022-05-08,Standard Class,Consumer,United States,San Clemente,California,92672,West,Office Supplies,Binders,OFF-BI-10002764,7,19.4,-0.6000000000000014,-4.20000000000001
9669,2023-06-22,Standard Class,Consumer,United States,San Clemente,California,92672,West,Office Supplies,Envelopes,OFF-EN-10004386,3,67.2,7.200000000000003,21.60000000000001
9670,2022-07-20,Standard Class,Consumer,United States,Decatur,Alabama,35601,South,Office Supplies,Labels,OFF-LA-10001569,3,9.5,-0.5,-1.5
9671,2022-12-02,First Class,Corporate,United States,Greensboro,North Carolina,27405,South,Office Supplies,Art,OFF-AR-10001446,7,58.8,8.799999999999997,61.59999999999998
9672,2023-05-31,Standard Class,Consumer,United States,Dublin,California,94568,West,Technology,Phones,TEC-PH-10003442,5,19.2,-0.8000000000000007,-4.0000000000000036
9673,2022-09-12,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10000477,2,9.7,-0.3000000000000007,-0.6000000000000014
9674,2022-01-15,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10002645,5,1440.0,160.0,800.0
9675,2022-07-31,Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Storage,OFF-ST-10003123,1,29.1,9.100000000000001,9.100000000000001
9676,2022-03-24,Standard Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Furnishings,FUR-FU-10001617,4,39.2,9.200000000000003,36.80000000000001
9677,2022-01-31,Standard Class,Corporate,United States,Richmond,Indiana,47374,Central,Office Supplies,Envelopes,OFF-EN-10003862,6,58.2,8.200000000000003,49.20000000000002
9678,2022-07-21,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001573,3,9.8,-0.1999999999999993,-0.5999999999999979
9679,2022-07-07,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Supplies,OFF-SU-10004290,1,9.6,-0.40000000000000036,-0.40000000000000036
9680,2022-01-04,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10000046,2,310.4,20.399999999999977,40.799999999999955
9681,2022-02-17,Standard Class,Corporate,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10003505,9,636.5,16.5,148.5
9682,2022-08-06,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Labels,OFF-LA-10004559,3,9.8,-0.1999999999999993,-0.5999999999999979
9683,2022-09-04,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10003172,6,38.0,8.0,48.0
9684,2023-03-13,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10001473,8,192.0,2.0,16.0
9685,2023-03-12,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10000232,2,9.7,-0.3000000000000007,-0.6000000000000014
9686,2023-07-04,Second Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10000682,1,19.6,-0.3999999999999986,-0.3999999999999986
9687,2023-10-11,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Art,OFF-AR-10003405,6,38.0,-2.0,-12.0
9688,2022-09-23,Standard Class,Home Office,United States,Arlington,Texas,76017,Central,Office Supplies,Binders,OFF-BI-10000301,9,9.8,-0.1999999999999993,-1.7999999999999936
9689,2023-12-18,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Paper,OFF-PA-10001534,5,28.8,8.8,44.0
9690,2023-12-18,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Technology,Phones,TEC-PH-10003691,4,475.0,-5.0,-20.0
9691,2023-12-15,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10001545,4,9.5,-0.5,-2.0
9692,2022-01-22,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Bookcases,FUR-BO-10001811,3,597.8,97.79999999999995,293.39999999999986
9693,2022-07-23,Standard Class,Corporate,United States,Fairfield,Connecticut,6824,East,Office Supplies,Storage,OFF-ST-10001837,11,446.5,36.5,401.5
9694,2022-12-19,Second Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10000551,6,29.1,-0.8999999999999986,-5.3999999999999915
9695,2023-05-31,Second Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Supplies,OFF-SU-10001574,2,9.7,-0.3000000000000007,-0.6000000000000014
9696,2022-12-13,First Class,Corporate,United States,Springfield,Ohio,45503,East,Office Supplies,Appliances,OFF-AP-10002892,4,67.9,7.900000000000006,31.600000000000023
9697,2023-11-07,Second Class,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Labels,OFF-LA-10003930,5,480.2,30.19999999999999,150.99999999999994
9698,2023-01-15,Same Day,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10001037,4,28.5,-1.5,-6.0
9699,2023-11-24,Standard Class,Consumer,United States,Inglewood,California,90301,West,Office Supplies,Paper,OFF-PA-10004569,3,19.4,-0.6000000000000014,-1.8000000000000043
9700,2022-09-24,Standard Class,Consumer,United States,Inglewood,California,90301,West,Office Supplies,Appliances,OFF-AP-10000027,4,48.5,-1.5,-6.0
9701,2022-04-04,Standard Class,Consumer,United States,Inglewood,California,90301,West,Technology,Phones,TEC-PH-10000675,3,196.0,36.0,108.0
9702,2022-07-09,Standard Class,Consumer,United States,San Luis Obispo,California,93405,West,Office Supplies,Fasteners,OFF-FA-10003059,2,0.0,0.0,0.0
9703,2022-12-17,Standard Class,Home Office,United States,Wilmington,Delaware,19805,East,Office Supplies,Paper,OFF-PA-10003256,1,9.7,-0.3000000000000007,-0.3000000000000007
9704,2022-09-25,Standard Class,Home Office,United States,Wilmington,Delaware,19805,East,Office Supplies,Binders,OFF-BI-10003656,5,833.0,103.0,515.0
9705,2023-07-14,Standard Class,Home Office,United States,Wilmington,Delaware,19805,East,Office Supplies,Binders,OFF-BI-10002897,3,9.8,-0.1999999999999993,-0.5999999999999979
9706,2023-06-21,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10004826,3,38.0,8.0,24.0
9707,2023-04-30,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Chairs,FUR-CH-10004626,3,232.8,22.80000000000001,68.40000000000003
9708,2023-07-28,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10000390,3,9.8,-0.1999999999999993,-0.5999999999999979
9709,2023-01-29,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10003731,2,19.0,-1.0,-2.0
9710,2022-03-26,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,OFF-ST-10002743,3,329.8,19.80000000000001,59.400000000000034
9711,2023-04-04,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,FUR-FU-10001468,2,256.5,26.5,53.0
9712,2022-12-18,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10003684,2,9.6,-0.40000000000000036,-0.8000000000000007
9713,2023-01-26,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10003716,6,1047.6,107.59999999999991,645.5999999999995
9714,2022-10-04,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Accessories,TEC-AC-10001101,5,49.0,-1.0,-5.0
9715,2023-10-31,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Accessories,TEC-AC-10004864,2,57.6,7.600000000000001,15.200000000000003
9716,2022-05-05,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10001543,2,57.0,7.0,14.0
9717,2023-02-28,Second Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,OFF-AR-10000914,4,39.2,9.200000000000003,36.80000000000001
9718,2023-04-12,Same Day,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10002293,5,76.8,6.799999999999997,33.999999999999986
9719,2022-09-19,Same Day,Consumer,United States,Houston,Texas,77041,Central,Technology,Accessories,TEC-AC-10000109,5,209.0,-1.0,-5.0
9720,2023-04-24,Second Class,Consumer,United States,Lancaster,Pennsylvania,17602,East,Office Supplies,Storage,OFF-ST-10002574,2,211.2,31.19999999999999,62.39999999999998
9721,2023-05-01,Standard Class,Corporate,United States,Green Bay,Wisconsin,54302,Central,Furniture,Furnishings,FUR-FU-10002445,2,19.6,-0.3999999999999986,-0.7999999999999972
9722,2023-11-05,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10001802,3,323.4,43.39999999999998,130.19999999999993
9723,2023-07-24,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10003628,3,88.2,18.200000000000003,54.60000000000001
9724,2023-09-16,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10003984,13,288.0,-2.0,-26.0
9725,2023-02-02,Standard Class,Consumer,United States,Bloomington,Illinois,61701,Central,Office Supplies,Envelopes,OFF-EN-10004459,2,9.7,-0.3000000000000007,-0.6000000000000014
9726,2023-08-03,First Class,Consumer,United States,Boise,Idaho,83704,West,Technology,Accessories,TEC-AC-10001109,3,88.2,8.200000000000003,24.60000000000001
9727,2023-02-20,First Class,Consumer,United States,Lowell,Massachusetts,1852,East,Office Supplies,Appliances,OFF-AP-10001293,7,278.4,28.399999999999977,198.79999999999984
9728,2022-09-23,First Class,Consumer,United States,Lowell,Massachusetts,1852,East,Technology,Phones,TEC-PH-10004977,5,960.4,170.39999999999998,851.9999999999999
9729,2022-09-28,First Class,Consumer,United States,Lowell,Massachusetts,1852,East,Office Supplies,Supplies,OFF-SU-10001935,2,0.0,0.0,0.0
9730,2022-06-04,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10001308,2,9.6,-0.40000000000000036,-0.8000000000000007
9731,2023-01-31,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10000046,5,785.7,35.700000000000045,178.50000000000023
9732,2023-12-02,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10003504,8,28.8,-1.1999999999999993,-9.599999999999994
9733,2022-12-07,Standard Class,Corporate,United States,Hampton,Virginia,23666,South,Furniture,Chairs,FUR-CH-10001797,13,485.0,45.0,585.0
9734,2022-06-26,Standard Class,Corporate,United States,Hampton,Virginia,23666,South,Office Supplies,Paper,OFF-PA-10000246,2,19.0,-1.0,-2.0
9735,2022-07-31,Standard Class,Corporate,United States,Hampton,Virginia,23666,South,Office Supplies,Binders,OFF-BI-10001359,1,873.0,133.0,133.0
9736,2023-03-20,Second Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10001583,1,9.6,-0.40000000000000036,-0.40000000000000036
9737,2023-03-13,Standard Class,Home Office,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10004667,2,259.2,9.199999999999989,18.399999999999977
9738,2022-11-23,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10002615,2,300.7,50.69999999999999,101.39999999999998
9739,2023-12-15,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10004236,6,68.6,8.599999999999994,51.599999999999966
9740,2023-04-18,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10001757,5,19.4,-0.6000000000000014,-3.000000000000007
9741,2023-01-22,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,OFF-AP-10001154,3,135.8,15.800000000000011,47.400000000000034
9742,2023-08-12,Standard Class,Corporate,United States,Burlington,Vermont,5408,East,Furniture,Bookcases,FUR-BO-10004834,5,4268.0,618.0,3090.0
9743,2022-12-27,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,OFF-LA-10001074,5,57.0,-3.0,-15.0
9744,2022-03-21,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Labels,OFF-LA-10001641,3,9.8,-0.1999999999999993,-0.5999999999999979
9745,2022-01-11,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Envelopes,OFF-EN-10002230,4,256.5,6.5,26.0
9746,2023-01-18,Same Day,Consumer,United States,Los Angeles,California,90008,West,Furniture,Tables,FUR-TA-10000617,2,345.6,25.600000000000023,51.200000000000045
9747,2022-05-25,Same Day,Consumer,United States,Los Angeles,California,90008,West,Furniture,Tables,FUR-TA-10001676,2,66.5,-3.5,-7.0
9748,2022-11-06,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10000175,2,9.6,-0.40000000000000036,-0.8000000000000007
9749,2022-06-19,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,FUR-CH-10003379,4,784.0,134.0,536.0
9750,2023-11-12,Standard Class,Corporate,United States,Dover,New Hampshire,3820,East,Technology,Accessories,TEC-AC-10002567,2,152.0,2.0,4.0
9751,2023-01-15,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10003183,2,9.8,-0.1999999999999993,-0.3999999999999986
9752,2022-10-05,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10001446,3,28.8,-1.1999999999999993,-3.599999999999998
9753,2023-06-17,First Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10000145,1,0.0,0.0,0.0
9754,2023-08-20,Second Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Labels,OFF-LA-10000476,2,9.7,-0.3000000000000007,-0.6000000000000014
9755,2023-01-28,Second Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,OFF-BI-10001679,2,19.6,-0.3999999999999986,-0.7999999999999972
9756,2022-10-06,Second Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Storage,OFF-ST-10001128,3,316.8,26.80000000000001,80.40000000000003
9757,2022-06-24,Second Class,Consumer,United States,Richmond,Virginia,23223,South,Furniture,Tables,FUR-TA-10002533,2,275.5,15.5,31.0
9758,2022-12-19,Second Class,Consumer,United States,Richmond,Virginia,23223,South,Technology,Phones,TEC-PH-10004006,5,199.5,29.5,147.5
9759,2022-07-08,Second Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Paper,OFF-PA-10002615,4,19.6,-0.3999999999999986,-1.5999999999999943
9760,2022-11-24,Standard Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10001854,5,1372.0,152.0,760.0
9761,2023-10-02,Standard Class,Home Office,United States,Springdale,Arkansas,72762,South,Office Supplies,Art,OFF-AR-10000657,2,0.0,0.0,0.0
9762,2023-05-22,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10000736,3,228.0,8.0,24.0
9763,2023-10-11,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Appliances,OFF-AP-10001293,2,76.8,6.799999999999997,13.599999999999994
9764,2023-05-21,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Supplies,OFF-SU-10000157,2,228.0,18.0,36.0
9765,2023-07-15,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Technology,Phones,TEC-PH-10000215,5,134.4,24.400000000000006,122.00000000000003
9766,2023-10-05,Standard Class,Consumer,United States,Middletown,Connecticut,6457,East,Office Supplies,Binders,OFF-BI-10001757,2,9.8,-0.1999999999999993,-0.3999999999999986
9767,2023-04-06,Standard Class,Consumer,United States,Middletown,Connecticut,6457,East,Office Supplies,Paper,OFF-PA-10002137,1,9.7,-0.3000000000000007,-0.3000000000000007
9768,2023-03-22,Standard Class,Consumer,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Binders,OFF-BI-10000088,5,48.0,8.0,40.0
9769,2022-12-07,Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10000380,6,48.5,8.5,51.0
9770,2022-05-18,Standard Class,Home Office,United States,Hialeah,Florida,33012,South,Furniture,Bookcases,FUR-BO-10001619,5,333.2,43.19999999999999,215.99999999999994
9771,2023-08-25,Standard Class,Home Office,United States,Hialeah,Florida,33012,South,Office Supplies,Paper,OFF-PA-10001609,4,9.7,-0.3000000000000007,-1.2000000000000028
9772,2023-12-21,Standard Class,Home Office,United States,Hialeah,Florida,33012,South,Office Supplies,Appliances,OFF-AP-10002765,2,38.8,-1.2000000000000028,-2.4000000000000057
9773,2023-03-27,Same Day,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10000167,5,116.4,16.400000000000006,82.00000000000003
9774,2023-11-22,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Technology,Phones,TEC-PH-10004434,1,137.2,7.199999999999989,7.199999999999989
9775,2023-10-16,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,OFF-BI-10004995,8,2136.4,346.4000000000001,2771.2000000000007
9776,2022-03-29,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Furnishings,FUR-FU-10004666,3,19.0,-1.0,-3.0
9777,2022-05-29,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,OFF-BI-10001524,4,19.6,-0.3999999999999986,-1.5999999999999943
9778,2022-07-05,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Accessories,TEC-AC-10002076,9,412.8,52.80000000000001,475.2000000000001
9779,2022-11-30,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,OFF-BI-10001679,5,9.7,-0.3000000000000007,-1.5000000000000036
9780,2023-11-16,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Appliances,OFF-AP-10003281,2,0.0,0.0,0.0
9781,2023-03-07,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Technology,Phones,TEC-PH-10001944,3,426.8,46.80000000000001,140.40000000000003
9782,2023-04-15,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Binders,OFF-BI-10004390,2,656.6,76.60000000000002,153.20000000000005
9783,2023-03-08,Second Class,Corporate,United States,Paterson,New Jersey,7501,East,Office Supplies,Paper,OFF-PA-10002120,5,256.5,36.5,182.5
9784,2023-11-30,Second Class,Corporate,United States,Paterson,New Jersey,7501,East,Office Supplies,Storage,OFF-ST-10004340,1,57.0,-3.0,-3.0
9785,2023-03-08,Second Class,Corporate,United States,Paterson,New Jersey,7501,East,Furniture,Furnishings,FUR-FU-10001847,2,9.5,-0.5,-1.0
9786,2023-03-23,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Binders,OFF-BI-10000962,3,47.5,-2.5,-7.5
9787,2022-06-24,Same Day,Consumer,United States,Hampton,Virginia,23666,South,Furniture,Chairs,FUR-CH-10004754,5,144.0,14.0,70.0
9788,2023-01-07,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Bookcases,FUR-BO-10001811,5,989.4,129.39999999999998,646.9999999999999
9789,2023-04-07,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Chairs,FUR-CH-10004063,3,588.0,108.0,324.0
9790,2022-05-09,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10004901,1,38.4,8.399999999999999,8.399999999999999
9791,2023-05-16,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Chairs,FUR-CH-10001714,2,203.7,33.69999999999999,67.39999999999998
9792,2022-12-31,Second Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Envelopes,OFF-EN-10003134,6,57.6,-2.3999999999999986,-14.399999999999991
9793,2023-01-23,Second Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Chairs,FUR-CH-10003396,2,104.5,4.5,9.0
9794,2023-07-29,Second Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10001560,1,0.0,0.0,0.0
9795,2023-04-14,Second Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10000977,3,19.2,-0.8000000000000007,-2.400000000000002
9796,2022-11-03,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,OFF-BI-10003429,3,0.0,0.0,0.0
9797,2023-05-11,Standard Class,Corporate,United States,Toledo,Ohio,43615,East,Office Supplies,Art,OFF-AR-10001374,2,9.7,-0.3000000000000007,-0.6000000000000014
9798,2022-11-08,Standard Class,Corporate,United States,Toledo,Ohio,43615,East,Technology,Phones,TEC-PH-10004977,2,235.2,25.19999999999999,50.39999999999998
9799,2023-06-02,Standard Class,Corporate,United States,Toledo,Ohio,43615,East,Technology,Phones,TEC-PH-10000912,4,29.4,-0.6000000000000014,-2.4000000000000057
9800,2023-10-27,Standard Class,Corporate,United States,Toledo,Ohio,43615,East,Technology,Accessories,TEC-AC-10000487,2,9.6,-0.40000000000000036,-0.8000000000000007
9801,2023-09-23,Standard Class,Corporate,United States,Toledo,Ohio,43615,East,Technology,Phones,TEC-PH-10002262,3,104.5,14.5,43.5
9802,2022-06-04,Standard Class,Consumer,United States,Lodi,California,95240,West,Office Supplies,Supplies,OFF-SU-10000898,7,97.0,7.0,49.0
9803,2022-08-29,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10004182,2,0.0,0.0,0.0
9804,2022-11-13,Second Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10002468,1,137.2,7.199999999999989,7.199999999999989
9805,2023-02-16,Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10002364,1,9.6,-0.40000000000000036,-0.40000000000000036
9806,2023-03-27,Standard Class,Home Office,United States,Fort Lauderdale,Florida,33311,South,Furniture,Furnishings,FUR-FU-10002878,2,48.0,8.0,16.0
9807,2023-02-13,Standard Class,Home Office,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Binders,OFF-BI-10004817,8,28.8,-1.1999999999999993,-9.599999999999994
9808,2023-12-16,Second Class,Consumer,United States,Raleigh,North Carolina,27604,South,Furniture,Chairs,FUR-CH-10001146,4,182.4,12.400000000000006,49.60000000000002
9809,2023-01-08,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10001116,2,0.0,0.0,0.0
9810,2023-10-28,Second Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10000304,5,29.1,-0.8999999999999986,-4.499999999999993
9811,2023-03-20,Second Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Art,OFF-AR-10002240,4,117.6,7.599999999999994,30.399999999999977
9812,2022-04-29,First Class,Consumer,United States,East Orange,New Jersey,7017,East,Office Supplies,Paper,OFF-PA-10001246,4,28.5,-1.5,-6.0
9813,2022-02-09,First Class,Consumer,United States,East Orange,New Jersey,7017,East,Office Supplies,Art,OFF-AR-10000658,3,28.8,-1.1999999999999993,-3.599999999999998
9814,2023-08-26,First Class,Consumer,United States,East Orange,New Jersey,7017,East,Office Supplies,Paper,OFF-PA-10000100,5,194.0,24.0,120.0
9815,2023-02-16,First Class,Consumer,United States,East Orange,New Jersey,7017,East,Office Supplies,Binders,OFF-BI-10004233,5,77.6,17.599999999999994,87.99999999999997
